/cbb/players/jt-trauber-1.html,J.T. Trauber,2015,2015,Rice,CUSA,6,9,1.000,,1.000,,
/cbb/players/willis-turnipseed-1.html,Willis Turnipseed,2014,2014,Morgan State,MEAC,6,8,1.000,1.000,,,
/cbb/players/brian-vonderhaar-1.html,Brian Vonderhaar,2013,2013,Dayton,A-10,12,17,1.000,,1.000,,
/cbb/players/juwan-washington-1.html,Juwan Washington,2017,2017,Grand Canyon,WAC,3,5,1.000,1.000,,1.000,
/cbb/players/beau-webb-1.html,Beau Webb,2012,2012,Colorado,Pac-12,6,16,1.000,,1.000,,
/cbb/players/casey-wilmath-1.html,Casey Wilmath,2013,2013,Arkansas-Little Rock,Sun Belt,2,15,1.000,,1.000,,
/cbb/players/josh-wolf-1.html,Josh Wolf,2017,2017,Lehigh,Patriot,8,14,1.000,1.000,,,
/cbb/players/isaac-wulff-1.html,Isaac Wulff,2017,2017,UCLA,Pac-12,5,9,1.000,1.000,,.500,
/cbb/players/ganlandou-cisse-1.html,Ganlandou Cisse,2016,2017,Long Island University,NEC,15,55,.889,.889,,.333,
/cbb/players/stephen-gossard-1.html,Stephen Gossard,2012,2014,Wright State,Horizon,21,48,.889,.889,,.667,
/cbb/players/bennett-davis-1.html,Bennett Davis,2016,2016,Mississippi Valley State,SWAC,10,43,.857,.857,,.000,
/cbb/players/cameron-gottfried-1.html,Cameron Gottfried,2016,2016,Siena,MAAC,22,63,.857,1.000,.667,.750,
/cbb/players/jeremy-king-3.html,Jeremy King,2014,2014,Loyola (IL),MVC,17,77,.857,.857,,.333,
/cbb/players/erkam-kiris-1.html,Erkam Kiris,2017,2017,Texas-Arlington,Sun Belt,17,49,.857,.857,,.000,


/cbb/players/corey-douglas-1.html,Corey Douglas,2017,2017,Rice,CUSA,9,155,.850,.850,,.857,
/cbb/players/ashtin-chastain-1.html,Ashtin Chastain,2017,2017,San Jose State,MWC,14,41,.833,.833,,.333,
/cbb/players/robert-puleikis-1.html,Robert Puleikis,2013,2014,Drake,MVC,9,23,.833,.833,,.400,
/cbb/players/therone-tillett-1.html,Therone Tillett,2014,2014,San Diego,WCC,5,8,.833,1.000,.750,,
/cbb/players/aaron-williams-6.html,Aaron Williams,2015,2016,Western Carolina,Southern,11,25,.833,1.000,.667,1.000,
/cbb/players/tai-wynyard-1.html,Tai Wynyard,2017,2017,Kentucky,SEC,15,54,.833,.833,,.333,
/cbb/players/dennis-tunstall-1.html,Dennis Tunstall,2017,2017,Towson,CAA,29,207,.821,.821,,.350,
/cbb/players/javin-delaurier-1.html,Javin DeLaurier,2017,2017,Duke,ACC,12,86,.818,.900,.000,.250,
/cbb/players/christian-collins-1.html,Christian Collins,2012,2013,Towson,CAA,18,24,.800,1.000,.750,.667,
/cbb/players/devin-epps-1.html,Devin Epps,2015,2016,South Alabama,Sun Belt,23,50,.800,.500,1.000,.625,
/cbb/players/wesley-fritz-1.html,Wesley Fritz,2012,2012,Sam Houston State,Southland,11,43,.800,1.000,.000,.750,
/cbb/players/sheldon-lowman-1.html,Sheldon Lowman,2014,2014,Central Michigan,MAC,6,20,.800,.800,,.667,
/cbb/players/connor-perkey-1.html,Connor Perkey,2013,2015,Davidson,Total,25,45,.800,.750,1.000,1.000,
/cbb/players/ravonn-posey-1.html,PJ Posey,2016,2016,Cal State Bakersfield,WAC,5,19,.800,.800,,.000,
/cbb/players/xan-ricketts-1.html,Xan Ricketts,2013,2014,Utah,Pac-12,14,35,.800,.800,,.000,
/cbb/players/logan-routt-1.html,Logan Routt,2017,2017,West Virginia,Big 12,11,31,.800,.800,,.667,
/cbb/players/jordan-smart-1.html,Jordan Smart,2012,2012,Vanderbilt,SEC,8,16,.800,1.000,.667,,
/cbb/players/josh-forney-1.html,Josh Forney,2014,2016,Loyola (MD),Patriot,38,115,.778,.778,,.250,
/cbb/players/grant-gelon-1.html,Grant Gelon,2017,2017,Indiana,Big Ten,12,39,.778,1.000,.600,.625,
/cbb/players/austin-montgomery-2.html,Austin Montgomery,2016,2016,Utah,Pac-12,8,36,.769,.750,1.000,.833,


/cbb/players/devontae-cacok-1.html,Devontae Cacok,2016,2017,North Carolina-Wilmington,CAA,64,1171,.767,.767,,.552,
/cbb/players/al-eichelberger-1.html,Al Eichelberger,2017,2017,DePaul,Big East,26,212,.762,.762,,.406,
/cbb/players/marvin-adu-1.html,Marvin Adu,2012,2012,Prairie View,SWAC,17,88,.750,.750,,.167,
/cbb/players/geoffrey-allen-1.html,Geoffrey Allen,2013,2013,Illinois State,MVC,6,49,.750,.857,.600,.000,
/cbb/players/lazar-bogdanovic-1.html,Lazar Bogdanovic,2012,2013,Colgate,Patriot,18,39,.750,.750,,,
/cbb/players/damiene-cain-1.html,Damiene Cain,2012,2012,Colorado,Pac-12,7,52,.750,.750,,.500,
/cbb/players/jace-chacon-1.html,Jace Chacon,2016,2016,Air Force,MWC,4,11,.750,1.000,.000,1.000,
/cbb/players/chris-crawford-4.html,Chris Crawford,2016,2016,Oral Roberts,Summit,5,40,.750,1.000,.000,.667,
/cbb/players/matt-hagerbaumer-1.html,Matt Hagerbaumer,2013,2014,Nebraska-Omaha,Summit,63,1068,.750,.750,,.500,
/cbb/players/addison-hill-1.html,Addison Hill,2017,2017,East Carolina,AAC,5,19,.750,.750,,,
/cbb/players/kye-kurkowski-1.html,Kye Kurkowski,2013,2015,Nebraska,Big Ten,18,31,.750,.750,,.000,
/cbb/players/aaron-liberman-1.html,Aaron Liberman,2014,2015,Total,Total,23,54,.750,.750,,.000,
/cbb/players/tayvaughn-major-1.html,TayVaughn Major,2017,2017,Charleston Southern,Big South,4,16,.750,.750,,.000,
/cbb/players/ryan-mckeaney-1.html,Ryan McKeaney,2012,2012,Vermont,AEC,10,16,.750,.750,,,
/cbb/players/jerrod-patton-1.html,Jerrod Patton,2015,2015,Fresno State,MWC,9,27,.750,.750,,.000,
/cbb/players/paddy-quinn-1.html,Paddy Quinn,2013,2015,Columbia,Ivy,18,36,.750,1.000,.000,.833,
/cbb/players/austin-sottile-1.html,Austin Sottile,2017,2017,Texas Christian,Big 12,12,19,.750,.750,,,
/cbb/players/james-stawarz-1.html,James Stawarz,2015,2015,Illinois State,MVC,6,14,.750,.750,,.000,
/cbb/players/william-tchiengang-1.html,William Tchiengang,2017,2017,Southeast Missouri State,OVC,18,212,.750,.750,,.583,
/cbb/players/charlie-tooley-1.html,Charlie Tooley,2017,2017,Nevada,MWC,15,40,.750,,.750,,


/cbb/players/jarett-upchurch-1.html,Jarett Upchurch,2013,2014,Arizona State,Pac-12,9,12,.750,1.000,.500,,
/cbb/players/sergei-vucetic-1.html,Sergej Vucetic,2013,2014,Nebraska,Big Ten,18,34,.750,.750,,.000,
/cbb/players/jordan-weaver-1.html,Jordan Weaver,2013,2013,Arkansas State,Sun Belt,9,25,.750,1.000,.000,.750,
/cbb/players/eric-williams-2.html,Eric Williams,2012,2012,Niagara,MAAC,12,65,.750,.750,,.000,
/cbb/players/tyler-zegarzewski-1.html,Tyler Zegarzewski,2012,2013,Campbell,Big South,6,12,.750,1.000,.667,,
/cbb/players/markell-lodge-1.html,Markell Lodge,2016,2017,Saint Joseph's,A-10,44,608,.744,.744,,.419,
/cbb/players/torian-oglesby-1.html,Torian Oglesby,2012,2012,Bowling Green State,MAC,32,541,.740,.740,,.355,
/cbb/players/logan-irwin-1.html,Logan Irwin,2013,2013,Stetson,A-Sun,7,152,.733,.750,.714,.875,
/cbb/players/kadeem-green-1.html,Kadeem Green,2012,2013,Total,Total,23,179,.730,.730,,.560,
/cbb/players/tacko-fall-1.html,Tacko Fall,2016,2017,Central Florida,AAC,66,1476,.727,.729,.000,.491,
/cbb/players/bernard-webb-1.html,Bernard Webb,2012,2012,Cal State Fullerton,Big West,9,33,.727,.727,,.000,
/cbb/players/zay-henderson-1.html,Zay Henderson,2013,2014,Murray State,OVC,33,166,.722,.722,,.231,
/cbb/players/dominik-olejniczak-1.html,Dominik Olejniczak,2016,2016,Drake,MVC,30,491,.722,.722,,.682,
/cbb/players/jose-campo-1.html,Jose Campo,2016,2016,New Mexico State,WAC,12,48,.714,.714,,.250,
/cbb/players/michael-middlebrooks-1.html,Michael Middlebrooks,2014,2014,Illinois State,MVC,4,99,.714,.769,.000,.667,
/cbb/players/karl-moton-1.html,Karl Moton,2013,2014,Alabama-Birmingham,CUSA,17,32,.714,.667,.750,.500,
/cbb/players/andrew-riley-1.html,Andrew Riley,2017,2017,Arkansas State,Sun Belt,12,23,.714,1.000,.500,1.000,
/cbb/players/billy-rosenberg-1.html,Billy Rosenberg,2013,2013,Texas Southern,SWAC,11,40,.714,.714,,.750,
/cbb/players/jack-ryan-2.html,Jack Ryan,2012,2014,Stanford,Pac-12,18,46,.714,.800,.500,.750,
/cbb/players/andre-slavik-1.html,Andre Slavik,2015,2015,Idaho State,Big Sky,23,196,.714,.714,,.286,
/cbb/players/aaron-tyser-1.html,Aaron Tyser,2014,2014,Wyoming,MWC,10,13,.714,.667,.750,,
/cbb/players/antonio-vrankovic-1.html,Antonio Vrankovic,2016,2017,Duke,ACC,18,115,.714,.714,,.636,
/cbb/players/kibret-woldemichael-1.html,Kibret Woldemichael,2014,2015,San Diego State,MWC,10,32,.714,,.714,.500,
/cbb/players/deng-leek-1.html,Deng Leek,2015,2016,Southern Illinois,MVC,31,114,.706,.706,,.222,
/cbb/players/cheick-thiero-1.html,Cheick Thiero,2015,2015,UC-Riverside,Big West,16,96,.706,.706,,1.000,
/cbb/players/sooren-derboghosian-1.html,Sooren Derboghosian,2013,2015,Total,Total,12,60,.700,.700,,.667,
/cbb/players/tony-jacob-1.html,Tony Jacob,2014,2015,Alabama State,SWAC,12,36,.700,.700,,.308,
/cbb/players/will-mcconnell-1.html,Will McConnell,2012,2013,Dartmouth,Ivy,21,38,.700,1.000,.625,.500,
/cbb/players/treshaad-williams-1.html,Treshaad Williams,2016,2017,Morehead State,OVC,66,980,.700,.700,,.690,
/cbb/players/jay-reynolds-1.html,Jay Reynolds,2012,2012,Presbyterian,Big South,29,564,.697,.697,,.857,
/cbb/players/taylor-smith-1.html,Taylor Smith,2012,2013,Stephen F. Austin,Southland,64,1697,.697,.697,,.426,
/cbb/players/ricardo-ratliffe-1.html,Ricardo Ratliffe,2012,2012,Missouri,Big 12,35,916,.693,.693,,.691,
/cbb/players/enoch-andoh-1.html,Enoch Andoh,2012,2012,Bucknell,Patriot,19,66,.692,.692,,.667,
/cbb/players/ryan-burton-1.html,Ryan Burton,2015,2016,Indiana,Big Ten,38,126,.692,.833,.571,.000,
/cbb/players/matt-korcheck-1.html,Matt Korcheck,2014,2015,Arizona,Pac-12,43,178,.692,.692,,.778,
/cbb/players/andrew-moemeka-1.html,Andrew Moemeka,2017,2017,Wyoming,MWC,26,203,.690,.690,,.500,
/cbb/players/hunter-sabety-1.html,Hunter Sabety,2017,2017,Hofstra,CAA,32,394,.690,.690,,.532,
/cbb/players/mading-thok-1.html,Mading Thok,2014,2015,Ball State,MAC,17,120,.690,.690,,.474,
/cbb/players/tyquan-biting-1.html,Ty'Quan Biting,2014,2014,Charleston Southern,Big South,23,190,.689,.689,,.438,
/cbb/players/zach-korkowski-1.html,Zach Korkowski,2014,2016,Wofford,Southern,30,83,.688,.846,.000,1.000,


/cbb/players/avibakuro-preh-1.html,Avibakuro Preh,2013,2014,Idaho State,Big Sky,58,1183,.688,.688,,.563,
/cbb/players/isaiah-brock-1.html,Isaiah Brock,2017,2017,Oakland,Horizon,33,705,.687,.687,,.645,
/cbb/players/emmanuel-olojakpoke-1.html,Emmanuel Olojakpoke,2017,2017,Akron,MAC,33,195,.686,.686,,.500,
/cbb/players/david-pellom-1.html,David Pellom,2012,2012,George Washington,A-10,27,723,.685,.699,.200,.530,
/cbb/players/geoff-groselle-1.html,Geoffrey Groselle,2013,2016,Creighton,Total,98,1220,.684,.684,,.675,
/cbb/players/anfernee-mclemore-1.html,Anfernee McLemore,2017,2017,Auburn,SEC,32,482,.683,.680,1.000,.603,
/cbb/players/kai-edwards-1.html,Kai Edwards,2017,2017,Northern Colorado,Big Sky,29,469,.682,.682,,.360,
/cbb/players/chris-snyder-1.html,Chris Snyder,2017,2017,Western Illinois,Summit,22,138,.680,.708,.000,.500,
/cbb/players/vieux-kande-1.html,Vieux Kande,2014,2015,Louisiana-Lafayette,Sun Belt,45,185,.679,.679,,.458,
/cbb/players/david-pellom-2.html,David Pellom,2014,2014,Memphis,AAC,30,406,.679,.679,,.516,
/cbb/players/kraidon-woods-1.html,Kraidon Woods,2012,2012,Drake,MVC,32,536,.678,.678,,.419,
/cbb/players/mamadou-ndiaye-2.html,Mamadou Ndiaye,2014,2016,UC-Irvine,Big West,86,1869,.676,.677,.000,.546,
