/players/b/batumni01.html,Nicolas Batum,2009,2017,TOT,NBA,628,31.7,2875,1025,575,19893,2694,6177,1669,3302,1187,1413,682,2659,3341,2305,594,426,1179,1145,7600,.436,.505,.357,.519,.840,.559,
/players/g/gordoer01.html,Eric Gordon,2009,2017,TOT,NBA,492,33.5,2690,1023,413,16471,2772,6437,1749,3747,1584,1940,224,1027,1251,1559,491,160,1050,985,8151,.431,.467,.380,.510,.816,.559,
/players/m/milescj01.html,C.J. Miles,2006,2017,TOT,NBA,715,20.9,2795,1008,299,14928,2525,6047,1517,3252,948,1175,328,1424,1752,811,528,214,651,1564,7006,.418,.466,.361,.501,.807,.534,
/players/g/grangda01.html,Danny Granger,2006,2015,TOT,NBA,586,31.5,2644,1006,431,18487,3332,7672,2326,5028,2185,2577,674,2214,2888,1097,561,481,1098,1628,9855,.434,.463,.380,.500,.848,.560,
/players/a/artesro01.html,Metta World Peace,2003,2017,TOT,NBA,788,32.0,2893,998,653,25197,3761,9056,2763,6163,2038,2833,965,2610,3575,2074,1309,399,1348,1956,10558,.415,.448,.345,.470,.719,.512,
/players/p/paulch01.html,Chris Paul,2006,2017,TOT,NBA,834,35.5,2692,997,834,29646,5493,11614,4496,8922,3627,4189,568,3116,3684,8251,1912,90,2024,2055,15610,.473,.504,.370,.516,.866,.580,
/players/b/barbole01.html,Leandro Barbosa,2004,2017,TOT,NBA,850,21.6,2556,988,112,18386,3403,7409,2415,4853,1241,1511,319,1401,1720,1775,693,121,1061,1651,9035,.459,.498,.387,.526,.821,.560,
/players/r/richaqu01.html,Quentin Richardson,2003,2013,TOT,NBA,626,27.6,2788,984,458,17275,2291,5909,1307,3121,777,1075,715,2360,3075,948,487,120,702,1289,6343,.388,.419,.353,.471,.723,.497,
/players/b/barnema02.html,Matt Barnes,2004,2017,TOT,NBA,929,23.6,2931,982,359,21967,2788,6388,1806,3457,1031,1384,1066,3215,4281,1691,714,444,1172,2353,7589,.436,.522,.335,.513,.745,.542,
/players/f/fryech01.html,Channing Frye,2006,2017,TOT,NBA,801,23.4,2512,978,438,18736,2784,6326,1806,3814,847,1031,751,3064,3815,806,433,522,753,2142,7393,.440,.474,.389,.517,.822,.545,
/players/h/harrial01.html,Al Harrington,2003,2014,TOT,NBA,788,30.2,2729,967,406,23790,4418,9971,3451,7242,1899,2603,1213,3414,4627,1422,725,196,1536,2524,11702,.443,.477,.354,.492,.730,.526,
/players/a/alstora01.html,Rafer Alston,2003,2010,TOT,NBA,557,32.6,2700,958,443,18143,2327,6021,1369,3321,873,1192,228,1537,1765,2921,756,103,1106,1310,6485,.386,.412,.355,.466,.732,.495,
/players/r/reddmi01.html,Michael Redd,2003,2012,TOT,NBA,556,33.5,2550,957,421,18652,3908,8777,2951,6227,2419,2877,542,1641,2183,1246,536,59,905,904,11192,.445,.474,.375,.500,.841,.557,

/players/w/willilo02.html,Lou Williams,2006,2017,TOT,NBA,782,23.6,2747,949,90,18436,3200,7668,2251,4921,2676,3237,283,1355,1638,2275,692,141,1148,1063,10025,.417,.457,.345,.479,.827,.551,
/players/b/bellra01.html,Raja Bell,2003,2012,TOT,NBA,627,30.1,2310,943,467,18893,2476,5702,1533,3392,844,1053,377,1479,1856,1137,462,126,645,1730,6739,.434,.452,.408,.517,.802,.547,
/players/f/fishede01.html,Derek Fisher,2003,2014,TOT,NBA,907,26.9,2512,936,594,24421,2835,7090,1899,4578,1522,1810,288,1641,1929,2671,990,73,1040,2055,8128,.400,.415,.373,.466,.841,.515,
/players/y/youngni01.html,Nick Young,2008,2017,TOT,NBA,636,23.6,2430,913,193,14989,2690,6423,1777,3993,1311,1571,240,1061,1301,649,356,127,670,1212,7604,.419,.445,.376,.490,.835,.534,
/players/b/butlera01.html,Rasual Butler,2003,2016,TOT,NBA,809,21.3,2520,911,266,17219,2293,5686,1382,3166,595,796,297,1637,1934,658,288,408,528,1132,6092,.403,.437,.362,.483,.747,.505,
/players/i/iguodan01.html,Andre Iguodala,2005,2017,TOT,NBA,976,34.7,2705,908,759,33834,4543,9776,3635,7071,2689,3764,941,4192,5133,4395,1548,463,1991,1816,12683,.465,.514,.336,.511,.714,.555,
/players/c/conlemi01.html,Mike Conley,2008,2017,MEM,NBA,706,32.6,2391,907,676,22985,3628,8196,2721,5805,1887,2316,300,1761,2061,4011,1055,137,1438,1401,10050,.443,.469,.379,.498,.815,.545,
/players/j/jennibr01.html,Brandon Jennings,2010,2017,TOT,NBA,541,30.8,2615,905,429,16639,2723,7027,1818,4412,1377,1733,324,1304,1628,3107,673,94,1185,985,7728,.388,.412,.346,.452,.795,.496,
/players/r/radmavl01.html,Vladimir Radmanovic,2003,2013,TOT,NBA,676,22.1,2410,905,197,14934,2002,4823,1097,2413,563,735,609,1945,2554,917,481,239,765,1433,5472,.415,.455,.376,.509,.766,.532,
/players/g/georgpa01.html,Paul George,2011,2017,IND,NBA,448,32.8,2425,897,400,14692,2775,6418,1878,3993,1643,1934,386,2430,2816,1419,740,194,1141,1190,8090,.432,.470,.370,.502,.850,.556,
/players/f/finlemi01.html,Michael Finley,2003,2010,TOT,NBA,573,29.5,2300,894,384,16888,2664,6251,1770,3951,786,929,354,1700,2054,1081,353,134,503,727,7008,.426,.448,.389,.498,.846,.526,
/players/l/loveke01.html,Kevin Love,2009,2017,TOT,NBA,576,32.6,2435,887,494,18774,3510,7934,2623,5499,2686,3276,1784,4828,6612,1368,404,274,1139,1235,10593,.442,.477,.364,.498,.820,.565,
/players/m/mcgratr01.html,Tracy McGrady,2003,2012,TOT,NBA,593,33.6,2608,879,497,19912,4400,10302,3521,7694,2567,3400,545,2506,3051,2935,710,338,1336,981,12246,.427,.458,.337,.470,.755,.519,
/players/t/thomais02.html,Isaiah Thomas,2012,2017,TOT,NBA,441,30.0,2361,866,309,13214,2726,6151,1860,3790,2119,2420,246,894,1140,2277,431,46,1031,957,8437,.443,.491,.367,.514,.876,.585,
/players/p/petermo01.html,Morris Peterson,2003,2011,TOT,NBA,568,27.4,2306,862,383,15569,2121,5126,1259,2820,894,1142,366,1635,2001,832,503,105,552,1268,5998,.414,.446,.374,.498,.783,.533,
/players/c/caldejo01.html,Jose Calderon,2006,2017,TOT,NBA,789,28.0,2106,861,559,22097,2900,6135,2039,4029,892,1019,278,1726,2004,4916,673,66,1263,1331,7553,.473,.506,.409,.543,.875,.574,
/players/w/wallara01.html,Rasheed Wallace,2003,2013,TOT,NBA,619,31.5,2514,855,523,19505,3222,7422,2367,4908,1039,1395,762,3388,4150,1074,599,862,783,1778,8338,.434,.482,.340,.492,.745,.519,
/players/m/mayooj01.html,O.J. Mayo,2009,2016,TOT,NBA,547,30.9,2287,854,325,16919,2808,6547,1954,4260,1104,1346,285,1421,1706,1607,559,141,1130,1239,7574,.429,.459,.373,.494,.820,.530,
/players/b/belinma01.html,Marco Belinelli,2008,2017,TOT,NBA,644,23.1,2262,853,216,14903,2204,5191,1351,2929,948,1140,144,1177,1321,1080,375,44,665,965,6209,.425,.461,.377,.507,.832,.545,
/players/g/greenda02.html,Danny Green,2010,2017,TOT,NBA,470,25.0,2123,849,404,11762,1467,3467,618,1344,372,453,259,1344,1603,761,473,373,491,778,4155,.423,.460,.400,.546,.821,.567,

/players/g/gallida01.html,Danilo Gallinari,2009,2017,TOT,NBA,460,31.1,2262,836,390,14322,2120,5047,1284,2785,1977,2292,352,1799,2151,899,375,202,603,873,7053,.420,.461,.370,.503,.863,.582,
/players/a/afflaar01.html,Arron Afflalo,2008,2017,TOT,NBA,709,28.4,2135,825,534,20147,2918,6471,2093,4336,1358,1647,330,1780,2110,1356,337,132,831,1425,8019,.451,.483,.386,.515,.825,.557,
/players/f/feltora01.html,Raymond Felton,2006,2017,TOT,NBA,856,31.6,2522,824,657,27085,3826,9272,3002,6750,1670,2118,523,2154,2677,4841,1085,185,1918,1750,10146,.413,.445,.327,.457,.788,.497,
/players/p/poseyja01.html,James Posey,2003,2011,TOT,NBA,628,26.6,2293,821,257,16715,1745,4229,924,1936,998,1207,436,2448,2884,924,612,186,657,1673,5309,.413,.477,.358,.510,.827,.558,
/players/r/robinna01.html,Nate Robinson,2006,2016,TOT,NBA,618,22.5,2255,811,107,13878,2458,5811,1647,3556,1080,1357,385,1061,1446,1826,543,42,876,1482,6807,.423,.463,.360,.493,.796,.531,
/players/b/brookaa01.html,Aaron Brooks,2008,2017,TOT,NBA,613,21.6,2187,809,182,13250,2233,5409,1424,3222,909,1084,247,815,1062,1905,353,87,989,1189,6184,.413,.442,.370,.488,.839,.525,
/players/m/morroan01.html,Anthony Morrow,2009,2017,TOT,NBA,564,21.8,1937,807,142,12280,1956,4380,1149,2443,608,691,309,906,1215,494,317,75,380,897,5327,.447,.470,.417,.539,.880,.569,
/players/b/bonnema01.html,Matt Bonner,2005,2016,TOT,NBA,792,16.9,1923,797,112,13356,1749,3768,952,1845,337,432,622,1749,2371,552,285,213,299,1307,4632,.464,.516,.414,.570,.780,.585,
/players/a/augusdj01.html,D.J. Augustin,2009,2017,TOT,NBA,651,23.6,2146,796,190,15390,2019,5027,1223,2881,1380,1601,168,990,1158,2491,382,25,970,974,6214,.402,.425,.371,.481,.862,.542,
/players/g/gayru01.html,Rudy Gay,2007,2017,TOT,NBA,753,35.6,2296,792,715,26815,5245,11598,4453,9302,2578,3240,1117,3335,4452,1710,1007,616,1816,1886,13860,.452,.479,.345,.486,.796,.532,
/players/w/walkeke02.html,Kemba Walker,2012,2017,TOT,NBA,443,33.9,2257,792,398,15008,2845,6915,2053,4658,1655,2001,265,1443,1708,2380,606,175,927,682,8137,.411,.441,.351,.469,.827,.522,
/players/w/webstma02.html,Martell Webster,2006,2015,TOT,NBA,580,24.0,2067,790,266,13914,1696,4062,906,1995,874,1105,352,1459,1811,588,299,160,536,1055,5056,.418,.454,.382,.515,.791,.556,
/players/d/dudleja01.html,Jared Dudley,2008,2017,TOT,NBA,740,24.0,1968,781,260,17766,2233,4767,1452,2799,873,1193,753,1774,2527,1200,634,136,682,1372,6120,.468,.519,.397,.550,.732,.578,
/players/j/jonesja02.html,James Jones,2004,2017,TOT,NBA,709,15.7,1937,776,93,11098,1205,3003,429,1066,531,632,226,1050,1276,366,226,218,231,930,3717,.401,.402,.401,.530,.840,.566,
/players/w/willija02.html,Jason Williams,2003,2011,TOT,NBA,515,27.4,2215,768,394,14097,1814,4434,1046,2219,551,652,115,932,1047,2788,516,35,830,653,4947,.409,.471,.347,.496,.845,.524,
/players/b/butleca01.html,Caron Butler,2003,2016,TOT,NBA,881,32.2,2144,746,732,28333,4596,10592,3850,8448,2492,2942,1103,3284,4387,2007,1163,216,1594,2129,12430,.434,.456,.348,.469,.847,.523,
/players/h/hillge01.html,George Hill,2009,2017,TOT,NBA,599,29.0,1965,746,374,17357,2486,5490,1740,3525,1321,1648,333,1591,1924,2003,555,176,789,1289,7039,.453,.494,.380,.521,.802,.566,
/players/h/houseed01.html,Eddie House,2003,2011,TOT,NBA,603,17.6,1884,744,28,10625,1765,4306,1021,2422,317,366,142,929,1071,937,414,53,454,771,4591,.410,.422,.395,.496,.866,.514,
/players/e/ellismo01.html,Monta Ellis,2006,2017,TOT,NBA,833,34.8,2349,737,713,29011,5723,12688,4986,10339,2675,3463,520,2354,2874,3856,1409,281,2246,1950,14858,.451,.482,.314,.480,.772,.523,
/players/t/thornma01.html,Marcus Thornton,2010,2017,TOT,NBA,483,23.4,2051,735,135,11299,2124,5003,1389,2952,767,924,407,941,1348,677,405,61,491,739,5750,.425,.471,.358,.498,.830,.531,
/players/l/leeco01.html,Courtney Lee,2009,2017,TOT,NBA,677,27.9,1879,726,434,18855,2525,5601,1799,3722,833,982,318,1499,1817,1124,690,187,653,1165,6609,.451,.483,.386,.516,.848,.548,
/players/s/salmojo01.html,John Salmons,2003,2015,TOT,NBA,895,26.4,1986,726,429,23672,3007,6979,2281,4993,1552,1942,435,2168,2603,2183,756,239,1185,1667,8292,.431,.457,.366,.483,.799,.529,
/players/w/willima02.html,Marvin Williams,2006,2017,TOT,NBA,861,28.9,2051,724,674,24891,3276,7390,2552,5339,1846,2288,1096,3490,4586,1125,661,448,875,1780,9122,.443,.478,.353,.492,.807,.543,
/players/i/irvinky01.html,Kyrie Irving,2012,2017,CLE,NBA,381,34.2,1887,723,381,13024,3009,6588,2286,4701,1491,1708,281,1009,1290,2114,504,126,1031,829,8232,.457,.486,.383,.512,.873,.561,
/players/j/jonesda01.html,Damon Jones,2003,2009,TOT,NBA,440,22.7,1821,722,103,10007,1110,2703,388,882,225,307,68,680,748,1304,167,17,357,490,3167,.411,.440,.396,.544,.733,.558,
/players/m/mariosh01.html,Shawn Marion,2003,2015,TOT,NBA,952,34.5,2164,718,864,32871,5856,12030,5138,9866,1834,2277,2196,5922,8118,1807,1440,986,1426,1997,14264,.487,.521,.332,.517,.805,.547,
/players/v/villach01.html,Charlie Villanueva,2006,2016,TOT,NBA,656,20.7,2101,716,163,13578,2652,6097,1936,3996,788,1021,795,2224,3019,549,329,349,650,1453,6808,.435,.484,.341,.494,.772,.520,
/players/b/boganke01.html,Keith Bogans,2004,2014,TOT,NBA,671,21.6,2020,714,333,14527,1482,3759,768,1739,579,809,391,1426,1817,866,429,68,574,1223,4257,.394,.442,.353,.489,.716,.517,
/players/g/greenje02.html,Jeff Green,2008,2017,TOT,NBA,705,31.1,2122,707,484,21894,3497,8033,2790,5911,1827,2308,692,2628,3320,1135,545,393,1138,1600,9528,.435,.472,.333,.479,.792,.526,
/players/w/westbru01.html,Russell Westbrook,2009,2017,OKC,NBA,668,34.1,2258,706,651,22786,5239,12093,4533,9835,3972,4829,1110,3039,4149,5293,1153,197,2620,1616,15156,.433,.461,.313,.462,.823,.533,
/players/c/chalmma01.html,Mario Chalmers,2009,2016,TOT,NBA,580,27.3,1962,702,390,15824,1768,4198,1066,2236,998,1269,198,1230,1428,2215,871,89,1085,1577,5236,.421,.477,.358,.505,.786,.550,
/players/d/dragigo01.html,Goran Dragic,2009,2017,TOT,NBA,647,27.6,1927,699,411,17867,3185,6756,2486,4829,1562,2065,486,1411,1897,3115,678,124,1468,1511,8631,.471,.515,.363,.523,.756,.563,
/players/g/greenge01.html,Gerald Green,2006,2017,TOT,NBA,544,19.5,1929,696,116,10624,1913,4555,1217,2626,718,882,273,1051,1324,531,278,157,635,1015,5240,.420,.463,.361,.496,.814,.530,
/players/m/meeksjo01.html,Jodie Meeks,2010,2017,TOT,NBA,454,24.0,1850,695,204,10887,1487,3537,792,1687,781,886,132,850,982,505,383,31,371,572,4450,.420,.469,.376,.519,.881,.567,
/players/h/harride01.html,Devin Harris,2005,2017,TOT,NBA,846,25.5,2131,691,445,21552,3167,7271,2476,5140,2549,3203,266,1646,1912,3595,916,166,1550,1880,9574,.436,.482,.324,.483,.796,.551,
/players/c/chandwi01.html,Wilson Chandler,2008,2017,TOT,NBA,516,31.1,2035,690,376,16030,2801,6295,2111,4260,923,1201,605,2211,2816,925,386,342,759,1449,7215,.445,.496,.339,.500,.769,.529,
/players/h/haywago01.html,Gordon Hayward,2011,2017,UTA,NBA,516,31.3,1873,689,408,16164,2721,6129,2032,4256,1946,2372,377,1772,2149,1762,527,215,1059,923,8077,.444,.477,.368,.500,.820,.563,
/players/m/moblecu01.html,Cuttino Mobley,2003,2009,TOT,NBA,464,37.8,1798,689,413,17548,2588,5986,1899,4188,1191,1433,316,1490,1806,1304,554,195,910,1083,7056,.432,.453,.383,.490,.831,.533,
/players/j/jamesmi01.html,Mike James,2003,2014,TOT,NBA,580,24.6,1792,679,286,14245,2124,5089,1445,3297,894,1113,210,1100,1310,2056,452,37,882,1184,5821,.417,.438,.379,.484,.803,.522,
/players/p/pietrmi01.html,Mickael Pietrus,2004,2013,TOT,NBA,557,21.5,1910,679,172,11950,1625,3821,946,1911,700,1053,440,1283,1723,445,371,230,576,1270,4629,.425,.495,.355,.514,.665,.540,

/players/d/delfica01.html,Carlos Delfino,2005,2013,TOT,NBA,507,22.8,1856,678,170,11580,1472,3669,794,1813,493,650,287,1528,1815,887,461,88,509,827,4115,.401,.438,.365,.494,.758,.520,
/players/i/ilyaser01.html,Ersan Ilyasova,2007,2017,TOT,NBA,609,24.4,1818,666,365,14863,2512,5686,1846,3868,992,1289,1116,2507,3623,713,433,227,629,1541,6682,.442,.477,.366,.500,.770,.534,
/players/b/bealbr01.html,Bradley Beal,2013,2017,WAS,NBA,324,33.3,1661,663,290,10774,2122,4808,1459,3147,821,1032,248,905,1153,1003,334,97,609,688,5728,.441,.464,.399,.510,.796,.544,
